Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,algorithm,learning_rate,n_estimators,random_state,best_accuracy_cv_mean,cv_accuracy_mean,cv_accuracy_std,cv_f1_macro_mean,cv_f1_macro_std,cv_precision_macro_mean,cv_precision_macro_std,cv_recall_macro_mean,cv_recall_macro_std,test_accuracy,test_auc_macro_ovr,test_f1_macro,test_precision_macro,test_recall_macro
2025-04-18 22:18:49,2.0min,18ecde79577d455ab0d96881e1b49302,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.56,170,42,,0.9791232290831328,0.011382559713226093,0.9788696492890041,0.011560086768938133,0.9796809425524596,0.011146236630549007,0.979139146886825,0.011523197201468063,,,,,
2025-04-18 22:16:49,2.0min,88da766513d345d8acaa9bebd7ad94fc,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.56,170,42,,0.9721732157177225,0.01886415811216952,0.9721133157091411,0.018824777547949145,0.9738797975330483,0.018464085376723952,0.9724750601995185,0.017726745613398116,,,,,
2025-04-18 22:14:51,2.0min,8147dade67b84416aaf541ca5c242b09,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.45,170,42,,0.96987436514301,0.009383089197300739,0.9697667275959996,0.009716695552612334,0.9720292397660819,0.00883821640865826,0.9697273821809427,0.009395901815643674,,,,,
2025-04-18 22:12:52,2.0min,2eb667df2d2f42f1a08b6ea7248debab,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.45,170,42,,0.96987436514301,0.01400746013424114,0.9699948886287147,0.014121408818608896,0.9714633642930857,0.014537015614666316,0.9705306157550739,0.012511096322828194,,,,,
2025-04-18 22:10:50,2.0min,7828a5dddbdd443ebcf3cce5923eb7fd,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.34,170,42,,0.9744987971130714,0.008759147866334367,0.9742647073079012,0.008844709152250795,0.9756671826625386,0.00885890524010282,0.9744332645338837,0.008474170949929662,,,,,
2025-04-18 22:08:51,2.0min,41e93821c6b94791aef291414dc32827,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.34,170,42,,0.9652232023523123,0.01479313658100906,0.9649777245783439,0.015169238593534808,0.9666104231166152,0.014922244917201993,0.965530615755074,0.014299676484919295,,,,,
2025-04-18 22:06:51,2.0min,412790a9e4704be5af124eb0b4af789b,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.23,170,42,,0.9744720662924353,0.011458452418793251,0.9744844622041267,0.011615238941583367,0.975547643618851,0.011409009810777105,0.9747110423116615,0.01133133357501463,,,,,
2025-04-18 22:04:53,2.0min,d3f0ee26c0ab4b158e5adc0f26cb8c44,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.23,170,42,,0.8866613205025395,0.09175748907139583,0.8643100306449453,0.11891443349293476,0.8895908309097165,0.10646177154115567,0.8895072239422085,0.08788844077092103,,,,,
2025-04-18 22:02:55,2.0min,99b8399fe68b468496ae18986af91d6f,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.12,170,42,,0.9767976476877841,0.010460122261788465,0.9768496688928628,0.010588095780403548,0.977639146886825,0.010512557438872834,0.9770639834881321,0.010321680275993946,,,,,
2025-04-18 22:00:55,2.0min,47efd98fe7064f518e33a47dd9c5ed5a,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.12,170,42,,0.7729484095161723,0.09094229826710362,0.6972960029153362,0.11742106494793501,0.7226417461052435,0.18208946249571498,0.7588496732026144,0.08648798270350037,,,,,
2025-04-18 21:58:55,2.0min,411aff28a2104e06926dfd093fa1d99b,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.01,170,42,,0.9349639133921412,0.08471315478515978,0.9226298105591525,0.10904538934047456,0.9198208285685066,0.11689283695007015,0.9341692466460267,0.08673266740131222,,,,,
2025-04-18 21:56:55,2.0min,b100a2ab544545fdb7320b81a8c87cc3,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.01,170,42,,0.5371291098636728,0.09428144225196439,0.38988747795564593,0.10749710789830762,0.36372850678733026,0.1574677460496449,0.5152777777777777,0.0942235979983416,,,,,
2025-04-18 21:55:04,1.9min,332c6c5641af40fc8efadae56730c6df,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,1.0,160,42,,0.657043571237637,0.07739885920152859,0.57261190402707,0.09816437013903825,0.5620741019214703,0.10641011622214913,0.6703947368421053,0.07361839165607804,,,,,
2025-04-18 21:53:13,1.8min,f606aa122eaa4f2f8b7bf24c1bba0b44,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,1.0,160,42,,0.9629778134188719,0.019779723559179414,0.9628756931479892,0.019389768870309316,0.9646069831441348,0.018486015313796973,0.9637899896800827,0.018889991138931785,,,,,
2025-04-18 21:51:19,1.9min,daba73fbc5ff4bdeadea8597911390c6,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.89,160,42,,0.9349104517508687,0.08533740700673222,0.926324093706067,0.10193023465597677,0.9567313381492948,0.04542807404059307,0.9389052287581698,0.07737098427987033,,,,,
2025-04-18 21:49:26,1.9min,a6735605e713463da4c9807e764a9a52,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.89,160,42,,0.9698476343223736,0.020317111875719482,0.9695894812427321,0.02049444992428261,0.9712803577571381,0.019756405481231535,0.970500515995872,0.01842192175818423,,,,,
2025-04-18 21:47:31,1.9min,3b6b6230389c42bb8b0a76cadf7d9a8c,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.78,160,42,,0.9395883453622027,0.08171822162224728,0.9329471278194509,0.0947943268909814,0.9597553085029865,0.04493980205748272,0.9433634330925352,0.07428636588116241,,,,,
2025-04-18 21:45:39,1.9min,cbaeca7d152b4c55a07f1e000ae932dc,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.78,160,42,,0.9721464848970864,0.015788979580569573,0.9719321012475911,0.01597841583466696,0.9723882008943928,0.016266645137944125,0.9723581011351909,0.01551962598922835,,,,,
2025-04-18 21:43:46,1.9min,20d3633488f7478492650a8d1bbf9a77,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.67,160,42,,0.9721999465383586,0.00935655092922976,0.972285596695514,0.009097566894746133,0.9742017543859649,0.008792819181761965,0.9720803233574132,0.008666129804607218,,,,,
2025-04-18 21:41:54,1.9min,fca384f8ae7744aa852d491a7c5238fc,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.67,160,42,,0.9652499331729484,0.01640780361726903,0.9649101581578362,0.016106651028504167,0.9661685586515307,0.015841719853523104,0.9659253525971792,0.015251187337360719,,,,,
2025-04-18 21:40:00,1.9min,d65d111a3fd747b192336167f3516feb,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.56,160,42,,0.9791232290831328,0.011382559713226093,0.9788696492890041,0.011560086768938133,0.9796809425524596,0.011146236630549007,0.979139146886825,0.011523197201468063,,,,,
2025-04-18 21:38:07,1.9min,473a3f2231744faf8ab52760bc4b0a92,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.56,160,42,,0.9721732157177225,0.01886415811216952,0.9721133157091411,0.018824777547949145,0.9738797975330483,0.018464085376723952,0.9724750601995185,0.017726745613398116,,,,,
2025-04-18 21:36:12,1.9min,6162c9e547064c8f8b3e1477eeebbf58,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.45,160,42,,0.96987436514301,0.009383089197300739,0.9697667275959996,0.009716695552612334,0.9720292397660819,0.00883821640865826,0.9697273821809427,0.009395901815643674,,,,,
2025-04-18 21:34:14,2.0min,6ed7b62745374dfb826380f3d10469ae,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.45,160,42,,0.96987436514301,0.01400746013424114,0.9699948886287147,0.014121408818608896,0.9714633642930857,0.014537015614666316,0.9705306157550739,0.012511096322828194,,,,,
2025-04-18 21:32:21,1.9min,39dc63896e2047e5bcb68d7e87b2d788,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.34,160,42,,0.9744987971130714,0.008759147866334367,0.9742647073079012,0.008844709152250795,0.9756671826625386,0.00885890524010282,0.9744332645338837,0.008474170949929662,,,,,
2025-04-18 21:30:29,1.9min,d4fe1808d1d94a2288cb838e1a8c2ed9,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.34,160,42,,0.9652232023523123,0.01479313658100906,0.9649777245783439,0.015169238593534808,0.9666104231166152,0.014922244917201993,0.965530615755074,0.014299676484919295,,,,,
2025-04-18 21:28:36,1.9min,f1df0a3697134816a70349d0f38168cb,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.23,160,42,,0.976797647687784,0.010460122261788465,0.9767752207045627,0.01062945697954389,0.9780476436188511,0.010720414486770228,0.9768163054695561,0.01015002397806131,,,,,
2025-04-18 21:26:43,1.9min,45f921c5841f455092a8dfe53302bd5e,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.23,160,42,,0.9261962042234696,0.0724210600881677,0.912938626983219,0.09869210880997178,0.9089090127278983,0.1095169931270361,0.9252966976264189,0.07454613711759579,,,,,
2025-04-18 21:24:52,1.9min,f620b79cd17c4e71a057488c04f602be,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.12,160,42,,0.9744720662924353,0.011458452418793251,0.9745024997221641,0.011598684558839613,0.975155486756106,0.011736529512669446,0.9748417612659098,0.011225979544096262,,,,,
2025-04-18 21:22:59,1.9min,060aed1bef694a0abfc3caebef4732dc,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.12,160,42,,0.7729484095161723,0.09094229826710362,0.6972960029153362,0.11742106494793501,0.7226417461052435,0.18208946249571498,0.7588496732026144,0.08648798270350037,,,,,
2025-04-18 21:21:07,1.9min,9e1bda47dc3b4612abcea3683b09a634,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.01,160,42,,0.9349639133921412,0.08471315478515978,0.9226298105591525,0.10904538934047456,0.9198208285685066,0.11689283695007015,0.9341692466460267,0.08673266740131222,,,,,
2025-04-18 21:19:14,1.9min,52ba60ab6ed148f4bdc0448c8419d67c,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.01,160,42,,0.5394546912590217,0.09604519628040627,0.3946011489255235,0.11136593474428588,0.3842999353587589,0.16871624763752116,0.5176307189542484,0.09612544423574103,,,,,
2025-04-18 21:17:28,1.8min,40b83f9f00ad407c9fd89a038e04f330,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,1.0,150,42,,0.657043571237637,0.07739885920152859,0.57261190402707,0.09816437013903825,0.5620741019214703,0.10641011622214913,0.6703947368421053,0.07361839165607804,,,,,
2025-04-18 21:15:43,1.8min,be5243c739ca43779ccc686c9d453b2d,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,1.0,150,42,,0.9629778134188719,0.019779723559179414,0.9628756931479892,0.019389768870309316,0.9646069831441348,0.018486015313796973,0.9637899896800827,0.018889991138931785,,,,,
2025-04-18 21:13:57,1.8min,a7b3b172d0ca4c3d857cf1c05b0a9f2c,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.89,150,42,,0.9349104517508687,0.08533740700673222,0.926324093706067,0.10193023465597677,0.9567313381492948,0.04542807404059307,0.9389052287581698,0.07737098427987033,,,,,
2025-04-18 21:12:11,1.8min,2b1de44a05564b8d86cf104357fb48d4,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.89,150,42,,0.9698476343223736,0.020317111875719482,0.9695894812427321,0.02049444992428261,0.9712803577571381,0.019756405481231535,0.970500515995872,0.01842192175818423,,,,,
2025-04-18 21:10:25,1.8min,6a00a6ab4440406f94f2b9eb9211d445,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.78,150,42,,0.9372627639668538,0.08045246987194624,0.9305253291879747,0.09349908212608073,0.9575494261500452,0.04377952062395932,0.9410104919160647,0.072963141842466,,,,,
2025-04-18 21:08:40,1.8min,c62ee941668043da9c8b0e7442d9afe5,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.78,150,42,,0.9721464848970864,0.015788979580569573,0.9719321012475911,0.01597841583466696,0.9723882008943928,0.016266645137944125,0.9723581011351909,0.01551962598922835,,,,,
2025-04-18 21:06:54,1.8min,d178ddb84c0c409cba89e82561134709,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.67,150,42,,0.9721999465383586,0.00935655092922976,0.972285596695514,0.009097566894746133,0.9742017543859649,0.008792819181761965,0.9720803233574132,0.008666129804607218,,,,,
2025-04-18 21:05:09,1.8min,272960615e0d41e5ad72304e758760cd,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.67,150,42,,0.9652499331729484,0.01640780361726903,0.9649101581578362,0.016106651028504167,0.9661685586515307,0.015841719853523104,0.9659253525971792,0.015251187337360719,,,,,
2025-04-18 21:03:23,1.8min,a2b48767094b4556bfb0982900cd0220,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.56,150,42,,0.9791232290831328,0.011382559713226093,0.9788696492890041,0.011560086768938133,0.9796809425524596,0.011146236630549007,0.979139146886825,0.011523197201468063,,,,,
2025-04-18 21:01:37,1.8min,784b05e8350148feb32e3d237d13957f,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.56,150,42,,0.9721732157177225,0.01886415811216952,0.9721133157091411,0.018824777547949145,0.9738797975330483,0.018464085376723952,0.9724750601995185,0.017726745613398116,,,,,
2025-04-18 20:59:51,1.8min,74cf2ba521094b7fbfc6681e3d7908aa,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.45,150,42,,0.9675755145682972,0.00873881182037418,0.9675071888890923,0.008975280860647089,0.9703149540517962,0.00790827734244868,0.9673744410044721,0.008871052095186906,,,,,
2025-04-18 20:58:05,1.8min,1fd87c4a54d941168b1977598f5e4844,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.45,150,42,,0.96987436514301,0.01400746013424114,0.9699948886287147,0.014121408818608896,0.9714633642930857,0.014537015614666316,0.9705306157550739,0.012511096322828194,,,,,
2025-04-18 20:56:20,1.8min,f6d63ecfc86f4e938d935ec3631f8f92,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.34,150,42,,0.9744987971130714,0.008759147866334367,0.9742647073079012,0.008844709152250795,0.9756671826625386,0.00885890524010282,0.9744332645338837,0.008474170949929662,,,,,
2025-04-18 20:54:35,1.7min,a2616dec0fba4166919044c165d46a66,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.34,150,42,,0.9652232023523123,0.01479313658100906,0.9649777245783439,0.015169238593534808,0.9666104231166152,0.014922244917201993,0.965530615755074,0.014299676484919295,,,,,
2025-04-18 20:52:47,1.8min,f4f4e3ab623d4a6d8af0713e3f11b913,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.23,150,42,,0.976797647687784,0.010460122261788465,0.9767752207045627,0.01062945697954389,0.9780476436188511,0.010720414486770228,0.9768163054695561,0.01015002397806131,,,,,
2025-04-18 20:51:02,1.7min,d693311b26504b9b86db98f5fa6a1912,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.23,150,42,,0.9261962042234696,0.0724210600881677,0.912938626983219,0.09869210880997178,0.9089090127278983,0.1095169931270361,0.9252966976264189,0.07454613711759579,,,,,
2025-04-18 20:49:14,1.8min,d9b32632a378491a9dbc61715845f3cd,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.12,150,42,,0.9744720662924353,0.011458452418793251,0.9745024997221641,0.011598684558839613,0.975155486756106,0.011736529512669446,0.9748417612659098,0.011225979544096262,,,,,
2025-04-18 20:47:28,1.8min,d74078212e0b4f13ae50e728d5c66c1e,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME,0.12,150,42,,0.7729484095161723,0.09094229826710362,0.6972960029153362,0.11742106494793501,0.7226417461052435,0.18208946249571498,0.7588496732026144,0.08648798270350037,,,,,
2025-04-18 20:45:40,1.8min,a074580040ec45c898ee7af4586d449d,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,SAMME.R,0.01,150,42,,0.9326383319967924,0.08401016812070265,0.9202035309564023,0.10820140471331408,0.9174515475227549,0.11607792996094686,0.9318163054695562,0.08597729729405847,,,,,
